,datetime,price,signal,action,position,equity,drawdown
26,2023-01-03 08:00:00,1773.468305373308,-1,Posição mantida,-1,100139.86163138402,-0.8411316942255883
27,2023-01-03 09:00:00,1775.0840662527091,-1,Posição mantida,-1,100112.65683540129,-0.8680699857130192
28,2023-01-03 10:00:00,1782.1113083837718,-1,Posição mantida,-1,99994.3381590835,-0.9852295848174717
29,2023-01-03 11:00:00,1750.6511764275342,-1,Posição mantida,-1,100524.03688020637,-0.4607199153024246
30,2023-01-03 12:00:00,1776.5206376154988,-1,Posição mantida,-1,100088.46907882321,-0.8920207934140127
31,2023-01-03 13:00:00,1751.9377578145413,-1,Posição mantida,-1,100502.37452620652,-0.4821700598549657
32,2023-01-03 14:00:00,1770.3809212716767,-1,Posição mantida,-1,100191.84435709298,-0.7896582033621371
33,2023-01-03 15:00:00,1780.581992832113,-1,Posição mantida,-1,100020.08746277473,-0.9597325272812658
34,2023-01-03 16:00:00,1784.0042079760815,-1,Posição mantida,-1,99962.46713913181,-1.0167883888608982
35,2023-01-03 17:00:00,1773.7965435514634,-1,Posição mantida,-1,100134.33503844301,-0.8466041473795017
36,2023-01-03 18:00:00,1791.9412975775733,-1,Posição mantida,-1,99828.82923140796,-1.149117148625189
37,2023-01-03 19:00:00,1785.2459260095038,-1,Posição mantida,-1,99941.56015580402,-1.0374905625277893
38,2023-01-03 20:00:00,1775.3774864450409,-1,Posição mantida,-1,100107.71647784507,-0.8729619463800276
39,2023-01-03 21:00:00,1776.1826638886089,-1,Posição mantida,-1,100094.15959058444,-0.8863860272266813
40,2023-01-03 22:00:00,1774.81005152726,-1,Posição mantida,-1,100117.2704603486,-0.8635015569064411
41,2023-01-03 23:00:00,1756.0155604154056,-1,Posição mantida,-1,100433.71598320758,-0.550156007831991
42,2023-01-04 00:00:00,1726.1036787446667,-1,Posição mantida,-1,100937.3465938296,-0.05145907955728711
43,2023-01-04 01:00:00,1756.5890785211864,-1,Posição mantida,-1,100424.05957720155,-0.5597178174436721
44,2023-01-04 02:00:00,1733.5778826013263,-1,Posição mantida,-1,100811.50235929836,-0.17607051476035926
45,2023-01-04 03:00:00,1728.7896904573515,-1,Posição mantida,-1,100892.12183218176,-0.09624080894398858
46,2023-01-04 04:00:00,1740.3072884333576,-1,Posição mantida,-1,100698.19839515409,-0.2882645269756021
47,2023-01-04 05:00:00,1720.7896379200677,-1,Posição mantida,-1,101026.81985582037,0.03713768159352567
48,2023-01-04 06:00:00,1733.4866193460016,-1,Posição mantida,-1,100813.03897172258,-0.2116080506175406
49,2023-01-04 07:00:00,1753.6283759667797,-1,Posição mantida,-1,100473.90934766266,-0.547290817375818
50,2023-01-04 08:00:00,1749.1386571240162,-1,Posição mantida,-1,100549.50338307615,-0.4724651072115487
51,2023-01-04 09:00:00,1759.36207571109,-1,Posição mantida,-1,100377.37022868857,-0.642848728742192
52,2023-01-04 10:00:00,1748.3108946593268,-1,Posição mantida,-1,100563.4405375531,-0.4586696076631682
53,2023-01-04 11:00:00,1762.663588460182,-1,Posição mantida,-1,100321.7821884541,-0.6978717813472279
54,2023-01-04 12:00:00,1745.0595446505026,-1,Posição mantida,-1,100618.18398058738,-0.40448256791234194
55,2023-01-04 13:00:00,1736.7694603715195,-1,Posição mantida,-1,100757.76530995645,-0.26631992004489846
56,2023-01-04 14:00:00,1736.4251103595213,-1,Posição mantida,-1,100763.56318013792,-0.2605809784551838
57,2023-01-04 15:00:00,1754.4958687198366,-1,Posição mantida,-1,100459.30324866355,-0.5617484624050827
58,2023-01-04 16:00:00,1757.83758432783,-1,Posição mantida,-1,100403.03830716958,-0.6174415363573897
59,2023-01-04 17:00:00,1743.6360553001248,-1,Posição mantida,-1,100642.15147345982,-0.38075867666579305
60,2023-01-04 18:00:00,1741.6268083245861,-1,Posição mantida,-1,100675.9814508688,-0.3472725415412162
61,2023-01-04 19:00:00,1747.437002000024,-1,Posição mantida,-1,100578.15439268491,-0.44410530171668344
62,2023-01-04 20:00:00,1731.1653892879433,-1,Posição mantida,-1,100852.1218527129,-0.17292240155316876
63,2023-01-04 21:00:00,1729.708837698166,-1,Posição mantida,-1,100876.64601921759,-0.14864749461292076
64,2023-01-04 22:00:00,1729.200303888531,-1,Posição mantida,-1,100885.20827537679,-0.14017226380646539
65,2023-01-04 23:00:00,1724.714731310812,-1,Posição mantida,-1,100960.73249953537,-0.06541565534708402
66,2023-01-05 00:00:00,1718.630946087484,-1,Posição mantida,-1,101063.16605756576,0.0359767849737891
67,2023-01-05 01:00:00,1708.0210555037459,-1,SHORT: 1708.02 | Stop: 1743.78 | Target: 1639.70,-1,100000.0,-1.0519817447240645
68,2023-01-05 02:00:00,1705.197609854337,-1,Posição mantida,-1,100049.5915253558,-1.0029119131619328
69,2023-01-05 03:00:00,1711.916316780217,-1,Posição mantida,-1,99931.58290530577,-1.1196791040718428
70,2023-01-05 04:00:00,1738.7919137025247,-1,Posição mantida,-1,99459.53491440356,-1.5867612362834256
71,2023-01-05 05:00:00,1752.6210363666387,0,Aguardando momentum,0,100000.0,-1.0519817447240645
72,2023-01-05 06:00:00,1752.431086238129,1,LONG: 1752.43 | Stop: 1713.25 | Target: 1822.53,1,100000.0,-1.0519817447240645
73,2023-01-05 07:00:00,1778.3802715680372,1,Posição mantida,1,100444.22606173254,-0.6124288600662601
74,2023-01-05 08:00:00,1746.583265489,1,Posição mantida,1,99899.89071533165,-1.1510378979929257
75,2023-01-05 09:00:00,1734.8483506891694,1,Posição mantida,1,99698.99982338186,-1.3498154544325922
76,2023-01-05 10:00:00,1752.3099724362798,1,Posição mantida,1,99997.92664368715,-1.0540332897069955
77,2023-01-05 11:00:00,1763.9742198944773,1,Posição mantida,1,100197.60777608312,-0.8564527663714893
78,2023-01-05 12:00:00,1742.2584651433817,1,Posição mantida,1,99825.85413187486,-1.2242956301073356
79,2023-01-05 13:00:00,1754.62620923235,1,Posição mantida,1,100037.57847617734,-1.014798587256056
80,2023-01-05 14:00:00,1724.4548473295383,1,Posição mantida,1,99521.07265509688,-1.5258708613883092
81,2023-01-05 15:00:00,1741.2390460049298,1,Posição mantida,1,99808.40261872053,-1.2415635565291043
82,2023-01-05 16:00:00,1761.5917200265446,1,Posição mantida,1,100156.82158106565,-0.8968098980630081
83,2023-01-05 17:00:00,1755.2613956428195,1,Posição mantida,1,100048.45228026797,-1.0040391735994147
84,2023-01-05 18:00:00,1759.0494421106507,1,Posição mantida,1,100113.30013358864,-0.9398735078575283
85,2023-01-05 19:00:00,1777.0685994910305,1,Posição mantida,1,100421.7714484703,-0.6346472548961275
86,2023-01-05 20:00:00,1802.7676128048097,1,Posição mantida,1,100861.71479658129,-0.1993320304943948
87,2023-01-05 21:00:00,1786.1821809649666,1,Posição mantida,1,100577.78753741393,-0.4802724267270239
88,2023-01-05 22:00:00,1794.1827852853519,1,Posição mantida,1,100714.75048648303,-0.3447503028791662
89,2023-01-05 23:00:00,1810.851797862235,1,Posição mantida,1,101000.10857059462,-0.062394133719523605
90,2023-01-06 00:00:00,1809.3902277706493,1,Posição mantida,1,100975.08784190982,-0.08715164890616428
91,2023-01-06 01:00:00,1813.7069329828882,1,Posição mantida,1,101048.98584416744,-0.014031040142001476
92,2023-01-06 02:00:00,1839.855836648298,1,LONG: 1839.86 | Stop: 1785.51 | Target: 1913.45,1,100000.0,-1.0519817447240645
93,2023-01-06 03:00:00,1851.428610715555,1,Posição mantida,1,100188.70131838709,-0.8652655297584626
94,2023-01-06 04:00:00,1857.4443966902056,1,Posição mantida,1,100286.79247077231,-0.7682062783895183
95,2023-01-06 05:00:00,1884.6713886187695,1,Posição mantida,1,100730.74560100501,-0.3289234540420031
96,2023-01-06 06:00:00,1931.853188107798,1,LONG: 1931.85 | Stop: 1868.48 | Target: 2009.13,1,100000.0,-1.0519817447240645
97,2023-01-06 07:00:00,1924.5350944853735,1,Posição mantida,1,99886.35637012988,-1.1644298643539046
98,2023-01-06 08:00:00,1924.9928873673116,1,Posição mantida,1,99893.46549547267,-1.1573955257119328
99,2023-01-06 09:00:00,1933.6570944887746,1,Posição mantida,1,100028.01309735255,-1.024263340041793
100,2023-01-06 10:00:00,1903.4683266502657,1,Posição mantida,1,99559.20778609475,-1.4881369050068696
101,2023-01-06 11:00:00,1904.1203804125466,1,Posição mantida,1,99569.33361397279,-1.4781175989896045
102,2023-01-06 12:00:00,1900.69251235575,1,Posição mantida,1,99516.10180405216,-1.5307894199874847
103,2023-01-06 13:00:00,1891.2907631771993,1,Posição mantida,1,99370.1008154197,-1.67525450487241
104,2023-01-06 14:00:00,1894.7497649098225,1,Posição mantida,1,99423.8161042509,-1.6221042910738424
105,2023-01-06 15:00:00,1908.7957204365632,1,Posição mantida,1,99641.93757869635,-1.406277414720883
106,2023-01-06 16:00:00,1896.6679517587381,1,Posição mantida,1,99453.603877888,-1.592629879377563
107,2023-01-06 17:00:00,1921.857593526567,1,Posição mantida,1,99844.77710869393,-1.2055717195499598
108,2023-01-06 18:00:00,1920.0471588573607,1,Posição mantida,1,99816.66263270243,-1.2333904363864086
109,2023-01-06 19:00:00,1957.5304056509472,1,Posição mantida,1,100398.74485858265,-0.6574316092617302
110,2023-01-06 20:00:00,1939.9017948148946,1,Posição mantida,1,100124.98786279376,-0.9283087314300178
111,2023-01-06 21:00:00,1978.208778038464,1,Posição mantida,1,100719.8619990798,-0.33969256246178636
112,2023-01-06 22:00:00,1954.1775878521116,1,Posição mantida,1,100346.67851390167,-0.7089502255015188
113,2023-01-06 23:00:00,1942.744818205271,1,Posição mantida,1,100169.13754364752,-0.8846234971591902
114,2023-01-07 00:00:00,1952.018879786572,1,Posição mantida,1,100313.15565493658,-0.7421204301099906
115,2023-01-07 01:00:00,1935.6801741481245,1,Posição mantida,1,100059.429765117,-0.9931771698870223
116,2023-01-07 02:00:00,1948.5130438861574,1,Posição mantida,1,100258.71307220831,-0.7959902868066014
117,2023-01-07 03:00:00,1929.3770561310137,1,Posição mantida,1,99961.54782373691,-1.0761493659199366
118,2023-01-07 04:00:00,1932.89521057534,1,Posição mantida,1,100016.18170273947,-1.0220826392267903
119,2023-01-07 05:00:00,1910.362037155504,1,Posição mantida,1,99666.26111521429,-1.3683707138689334
120,2023-01-07 06:00:00,1887.11449129395,1,Posição mantida,1,99305.24694491405,-1.7256372092071273
121,2023-01-07 07:00:00,1905.5968725723142,1,Posição mantida,1,99592.26225320154,-1.4416013963884713
122,2023-01-07 08:00:00,1898.4356103557686,1,Posição mantida,1,99481.0540786783,-1.5516551228996331
123,2023-01-07 09:00:00,1907.8309680791156,1,Posição mantida,1,99626.95581356969,-1.4072679886077628
124,2023-01-07 10:00:00,1873.4835079613997,1,Posição mantida,1,99093.56962776913,-1.9351171118271837
125,2023-01-07 11:00:00,1896.0324296402687,1,Posição mantida,1,99443.73477206183,-1.5885870191524265
126,2023-01-07 12:00:00,1926.8903047970393,1,Posição mantida,1,99922.93073809166,-1.1143655690046514
127,2023-01-07 13:00:00,1916.186100645808,1,Posição mantida,1,99756.70375639669,-1.278866954452811
128,2023-01-07 14:00:00,1930.8249885261557,1,Posição mantida,1,99984.03295465765,-1.053897652324889
129,2023-01-07 15:00:00,1889.1030514787224,1,Posição mantida,1,99336.12755525773,-1.695077169355463
130,2023-01-07 16:00:00,1852.9218316889346,-1,SHORT: 1852.92 | Stop: 1922.88 | Target: 1778.80,-1,100000.0,-1.0380963602990891
131,2023-01-07 17:00:00,1861.3180108174993,-1,Posição mantida,-1,99864.06044251347,-1.1726247341871487
132,2023-01-07 18:00:00,1894.2880497293538,-1,Posição mantida,-1,99330.25423955343,-1.7008895143832101
133,2023-01-07 19:00:00,1884.9077263532572,-1,Posição mantida,-1,99482.1277273985,-1.5505926196877116
134,2023-01-07 20:00:00,1886.5206981913777,-1,Posição mantida,-1,99456.01267261527,-1.5764365750377534
135,2023-01-07 21:00:00,1846.6127187439151,-1,Posição mantida,-1,100102.14860935502,-0.9370081519398806
136,2023-01-07 22:00:00,1859.8981607990045,-1,Posição mantida,-1,99887.04873043062,-1.1498750868501626
137,2023-01-07 23:00:00,1868.9362799339174,-1,Posição mantida,-1,99740.71575004782,-1.2946889898896863
138,2023-01-08 00:00:00,1891.9325149435808,-1,Posição mantida,-1,99368.3918675767,-1.6631477916883446
139,2023-01-08 01:00:00,1873.053611637431,-1,Posição mantida,-1,99674.0534931771,-1.3606592282981425
140,2023-01-08 02:00:00,1835.4260747439594,-1,Posição mantida,-1,100283.26759357724,-0.7577693573006792
141,2023-01-08 03:00:00,1822.0076055362697,-1,Posição mantida,-1,100500.52126793422,-0.5427709854298152
142,2023-01-08 04:00:00,1839.3387239377842,-1,Posição mantida,-1,100219.91927860393,-0.5071205612082522
143,2023-01-08 05:00:00,1821.5799676247264,-1,Posição mantida,-1,100507.44500164327,-0.22168067756217705
144,2023-01-08 06:00:00,1814.0363704225208,-1,Posição mantida,-1,100629.58070763788,-0.10043099826525526
145,2023-01-08 07:00:00,1833.7780764514998,-1,Posição mantida,-1,100309.94974925605,-0.41774321160664796
146,2023-01-08 08:00:00,1794.4978313954343,-1,Posição mantida,-1,100945.92226117138,0.22444457091654832
147,2023-01-08 09:00:00,1781.454975392465,-1,Posição mantida,-1,101157.09451539023,0.20919344683631444
148,2023-01-08 10:00:00,1779.6164343520488,-1,Posição mantida,-1,101186.86168110074,0.02942667131071114
149,2023-01-08 11:00:00,1791.094644790926,-1,Posição mantida,-1,101001.02204810745,-0.18365984467329108
150,2023-01-08 12:00:00,1773.9698637917968,-1,SHORT: 1773.97 | Stop: 1834.67 | Target: 1703.01,-1,100000.0,-1.172940499766893
151,2023-01-08 13:00:00,1717.735519261693,-1,Posição mantida,-1,100950.99154181636,-0.23310352289385647
152,2023-01-08 14:00:00,1741.5984712086886,-1,Posição mantida,-1,100547.43983948942,-0.6319218038666999
153,2023-01-08 15:00:00,1738.489125751914,-1,Posição mantida,-1,100600.02267395981,-0.5799557347577372
154,2023-01-08 16:00:00,1710.7036627594528,-1,Posição mantida,-1,101069.90883538092,-0.11558105842673994
155,2023-01-08 17:00:00,1700.6035233726757,-1,SHORT: 1700.60 | Stop: 1765.82 | Target: 1632.58,-1,100000.0,-1.172940499766893
156,2023-01-08 18:00:00,1704.641513660176,-1,Posição mantida,-1,99928.76663669097,-1.2433383381083265
157,2023-01-08 19:00:00,1728.2479731572844,-1,Posição mantida,-1,99512.32989809787,-1.6548905215385559
158,2023-01-08 20:00:00,1731.3207358746067,-1,Posição mantida,-1,99458.1239175429,-1.7084606981943105
159,2023-01-08 21:00:00,1749.4486460783278,-1,Posição mantida,-1,99138.33314994935,-2.024500510360233
160,2023-01-08 22:00:00,1707.0786353280305,-1,Posição mantida,-1,99885.77387028142,-1.2858268249486835
161,2023-01-08 23:00:00,1695.023519743823,-1,Posição mantida,-1,100098.4357062448,-1.0756593857868737
162,2023-01-09 00:00:00,1678.4372973399584,-1,Posição mantida,-1,100391.02987371372,-0.7864971738081485
163,2023-01-09 01:00:00,1699.7862435539625,-1,Posição mantida,-1,100014.41746663724,-1.1586921414348796
164,2023-01-09 02:00:00,1696.7708363563322,-1,Posição mantida,-1,100067.61165016421,-1.10612189403002
165,2023-01-09 03:00:00,1701.1236813467676,-1,Posição mantida,-1,99990.82399924009,-1.182008871497629
166,2023-01-09 04:00:00,1704.554468135829,-1,Posição mantida,-1,99930.30218903726,-1.2418207968773982
167,2023-01-09 05:00:00,1698.711159320295,-1,Posição mantida,-1,100033.38280839195,-1.139949251854531
168,2023-01-09 06:00:00,1692.4488603930404,-1,Posição mantida,-1,100143.85474687474,-1.030773083479082
169,2023-01-09 07:00:00,1717.4798048393293,-1,Posição mantida,-1,99702.28895974794,-1.4671595666555621
170,2023-01-09 08:00:00,1715.2284319245612,-1,Posição mantida,-1,99742.00497027877,-1.4279094012971414
171,2023-01-09 09:00:00,1692.519961402336,-1,Posição mantida,-1,100142.60046846735,-1.0320126499470503
172,2023-01-09 10:00:00,1686.0544392169718,-1,Posição mantida,-1,100256.6574270089,-0.919293511665036
173,2023-01-09 11:00:00,1693.0831072713995,-1,Posição mantida,-1,100132.66612701757,-1.041830467482586
174,2023-01-09 12:00:00,1696.8661277227013,-1,Posição mantida,-1,100065.93063460017,-1.1077831922817032
175,2023-01-09 13:00:00,1693.184735828457,-1,Posição mantida,-1,100130.87331836474,-1.04360224755664
176,2023-01-09 14:00:00,1671.9836854887894,-1,Posição mantida,-1,100504.87672447826,-0.6739856788639303
177,2023-01-09 15:00:00,1674.2950562943713,-1,Posição mantida,-1,100464.10230338926,-0.7142818402544405
178,2023-01-09 16:00:00,1704.364863754456,-1,Posição mantida,-1,99933.64696126842,-1.2385152568343682
179,2023-01-09 17:00:00,1686.9957267562265,-1,Posição mantida,-1,100240.05236545898,-0.9357038057230319
180,2023-01-09 18:00:00,1657.1871262427767,-1,Posição mantida,-1,100765.89980909474,-0.41602423972066005
181,2023-01-09 19:00:00,1681.4739387579643,-1,Posição mantida,-1,100337.46110163479,-0.8394376160641353
182,2023-01-09 20:00:00,1661.2892318870765,-1,Posição mantida,-1,100693.53539984964,-0.4875398575023068
183,2023-01-09 21:00:00,1647.478103160065,-1,Posição mantida,-1,100937.1747056113,-0.24675829583128456
184,2023-01-09 22:00:00,1657.4201643799836,-1,Posição mantida,-1,100761.78883083313,-0.4200869986533043
185,2023-01-09 23:00:00,1647.4989591117333,-1,Posição mantida,-1,100936.80679002048,-0.2471218959911325
186,2023-01-10 00:00:00,1635.3918288285292,-1,Posição mantida,-1,101150.38620668298,-0.036047638805834545
187,2023-01-10 01:00:00,1626.8499420755456,-1,SHORT: 1626.85 | Stop: 1682.48 | Target: 1561.78,-1,100000.0,-1.172940499766893
188,2023-01-10 02:00:00,1636.4972270028222,-1,Posição mantida,-1,99822.09880559171,-1.3487550190163977
189,2023-01-10 03:00:00,1650.4519968484644,-1,Posição mantida,-1,99564.76524055794,-1.6030702144463913
190,2023-01-10 04:00:00,1657.396978497092,-1,Posição mantida,-1,99436.69599208565,-1.7296372868356094
191,2023-01-10 05:00:00,1648.2770312348487,-1,Posição mantida,-1,99604.87279241072,-1.563433100312758
192,2023-01-10 06:00:00,1651.714980318449,-1,Posição mantida,-1,99541.4751367078,-1.626087139236039
193,2023-01-10 07:00:00,1666.8318566314122,-1,Posição mantida,-1,99262.71169475796,-1.9015808518767008
194,2023-01-10 08:00:00,1645.2469369459163,-1,Posição mantida,-1,99660.74938331006,-1.508211908577968
195,2023-01-10 09:00:00,1609.835023943548,-1,Posição mantida,-1,100313.76436803304,-0.8628564010803536
196,2023-01-10 10:00:00,1618.1748330593564,-1,Posição mantida,-1,100159.97374051207,-1.0148431560462825
197,2023-01-10 11:00:00,1601.7684421319836,-1,Posição mantida,-1,100462.51653508183,-0.7158490084431585
198,2023-01-10 12:00:00,1580.7909489143963,-1,Posição mantida,-1,100849.3529483559,-0.3335499561282276
199,2023-01-10 13:00:00,1584.6779591618229,-1,Posição mantida,-1,100777.67435993365,-0.36847298436187526
200,2023-01-10 14:00:00,1592.5957166845933,-1,Posição mantida,-1,100631.66659391923,-0.5128201999187936
201,2023-01-10 15:00:00,1580.459908047552,-1,Posição mantida,-1,100855.45752244628,-0.29157445195915055
202,2023-01-10 16:00:00,1579.8334972288344,-1,Posição mantida,-1,100867.00887950478,-0.280154468811583
203,2023-01-10 17:00:00,1577.2540942456528,-1,Posição mantida,-1,100914.57447697883,-0.23312983622455638
204,2023-01-10 18:00:00,1605.7727481574304,-1,Posição mantida,-1,100388.67494855533,-0.7530482944189877
205,2023-01-10 19:00:00,1618.5382930338176,-1,Posição mantida,-1,100153.27134040016,-0.9857746506725061
206,2023-01-10 20:00:00,1611.281842492708,-1,Posição mantida,-1,100287.08424508365,-0.8534836039432612
207,2023-01-10 21:00:00,1633.717133374965,-1,Posição mantida,-1,99873.36524798363,-1.262497363173658
208,2023-01-10 22:00:00,1629.3553624613435,-1,Posição mantida,-1,99953.798681962,-1.1829787009176231
209,2023-01-10 23:00:00,1623.5047010118542,-1,Posição mantida,-1,100061.68806926513,-1.076316342671476
210,2023-01-11 00:00:00,1625.0445967572143,-1,Posição mantida,-1,100033.29155206586,-1.1043899054765172
211,2023-01-11 01:00:00,1632.4968238858396,-1,Posição mantida,-1,99895.868420358,-1.2402501200159377
212,2023-01-11 02:00:00,1635.9042060987508,-1,Posição mantida,-1,99833.03443441771,-1.302369493254811
213,2023-01-11 03:00:00,1630.3258663246504,-1,Posição mantida,-1,99935.90206153857,-1.200671782570186
214,2023-01-11 04:00:00,1640.623559743675,-1,Posição mantida,-1,99746.00697989594,-1.3884071820718797
215,2023-01-11 05:00:00,1654.4214086573174,-1,Posição mantida,-1,99491.56712241212,-1.6399532878513712
216,2023-01-11 06:00:00,1653.4149643082476,-1,Posição mantida,-1,99510.12650499018,-1.621604981656925
217,2023-01-11 07:00:00,1658.7157599880595,-1,Posição mantida,-1,99412.37694230374,-1.718242835798882
218,2023-01-11 08:00:00,1637.9524138468441,-1,Posição mantida,-1,99795.2643667221,-1.33971000090096
219,2023-01-11 09:00:00,1642.8925092018414,-1,Posição mantida,-1,99704.16631470334,-1.4297719921944148
220,2023-01-11 10:00:00,1643.0080433932314,-1,Posição mantida,-1,99702.03580121708,-1.431878275290467
221,2023-01-11 11:00:00,1631.5222517992115,-1,Posição mantida,-1,99913.84006103774,-1.2224828713145675
222,2023-01-11 12:00:00,1644.8923399994742,-1,Posição mantida,-1,99667.28834435258,-1.4662305483440738
223,2023-01-11 13:00:00,1684.8096029036965,1,LONG: 1684.81 | Stop: 1630.99 | Target: 1752.20,1,100000.0,-1.1373028317779863
224,2023-01-11 14:00:00,1704.799192600376,1,Posição mantida,1,100355.93795872653,-0.7854129655354274
225,2023-01-11 15:00:00,1714.7544026491043,1,Posição mantida,1,100533.20208456433,-0.6101648696205083
226,2023-01-11 16:00:00,1718.6043706391188,1,Posição mantida,1,100601.75525490557,-0.5423913564268311
227,2023-01-11 17:00:00,1726.6604732522874,1,Posição mantida,1,100745.20355789395,-0.40057449505047055
228,2023-01-11 18:00:00,1764.706997533897,1,LONG: 1764.71 | Stop: 1702.98 | Target: 1835.30,1,100000.0,-1.1373028317779863
229,2023-01-11 19:00:00,1770.5311897406648,1,Posição mantida,1,100099.01120494632,-1.039417684069298
230,2023-01-11 20:00:00,1769.163857152111,1,Posição mantida,1,100075.76656563002,-1.0623979614444141
231,2023-01-11 21:00:00,1796.8220990601615,1,Posição mantida,1,100545.95638093707,-0.5975556282215825
232,2023-01-11 22:00:00,1789.1527498681119,1,Posição mantida,1,100415.5775270633,-0.726451679698208
233,2023-01-11 23:00:00,1792.342687993262,1,Posição mantida,1,100469.80644092166,-0.6728395128128033
234,2023-01-12 00:00:00,1796.9045669979366,1,Posição mantida,1,100547.3583349933,-0.5961696186285347
235,2023-01-12 01:00:00,1857.0180478793277,1,LONG: 1857.02 | Stop: 1797.90 | Target: 1931.30,1,100000.0,-1.1373028317779863
236,2023-01-12 02:00:00,1859.8400569805763,1,Posição mantida,1,100045.58936469903,-1.092231956214668
237,2023-01-12 03:00:00,1851.147935549598,1,Posição mantida,1,99905.16873538574,-1.0002576405089618
238,2023-01-12 04:00:00,1831.2719273721652,1,Posição mantida,1,99584.0731779118,-1.3184431544826491
239,2023-01-12 05:00:00,1843.5830016759214,1,Posição mantida,1,99782.95774423816,-1.1213610507754985
240,2023-01-12 06:00:00,1815.8137882024948,1,Posição mantida,1,99334.34799316214,-1.5659051152984629
241,2023-01-12 07:00:00,1835.8366015591507,1,Posição mantida,1,99657.81517830105,-1.2453694673849842
242,2023-01-12 08:00:00,1853.916080134278,1,Posição mantida,1,99949.8879224907,-0.9559437370547491
243,2023-01-12 09:00:00,1888.0622379724716,1,Posição mantida,1,100501.51677516429,-0.40931421844202526
244,2023-01-12 10:00:00,1883.573640984211,1,Posição mantida,1,100429.00379673546,-0.4811700220310016
245,2023-01-12 11:00:00,1876.5877974846776,1,Posição mantida,1,100316.14797111474,-0.5930030513091098
246,2023-01-12 12:00:00,1864.191186469981,1,Posição mantida,1,100115.88156505283,-0.7914544713342712
247,2023-01-12 13:00:00,1850.8894431743622,1,Posição mantida,1,99900.99280868114,-1.0043957213820598
248,2023-01-12 14:00:00,1827.5414951798273,1,Posição mantida,1,99523.80830008903,-1.3781618602643617
249,2023-01-12 15:00:00,1793.9427121094932,1,LONG: 1793.94 | Stop: 1732.08 | Target: 1865.70,1,100000.0,-0.9062858181971193
250,2023-01-12 16:00:00,1794.6404777853447,1,Posição mantida,1,100011.66869495566,-0.8947228749690105
251,2023-01-12 17:00:00,1800.0628951331012,1,Posição mantida,1,100102.34746598588,-0.8048659127807568
252,2023-01-12 18:00:00,1790.8804536232326,1,Posição mantida,1,99948.79002881882,-0.9570316806719766
253,2023-01-12 19:00:00,1747.8141137317405,1,Posição mantida,1,99228.59412288293,-1.6707005532491357
