datetime,price,equity,position,action
2023-01-05 02:00:00,1706.7406783601618,100284.54129551651,-1,HOLD | PnL: $+285
2023-01-05 03:00:00,1707.5580033335423,100277.4943480532,-1,HOLD | PnL: $+277
2023-01-05 04:00:00,1728.6790333987974,100095.38956221071,-1,HOLD | PnL: $+95
2023-01-05 05:00:00,1736.2997965958389,100029.68360726128,-1,HOLD | PnL: $+30
2023-01-05 06:00:00,1687.2921206918961,100452.22608258335,-1,HOLD | PnL: $+452
2023-01-05 07:00:00,1682.9960986380186,100489.2662351554,-1,HOLD | PnL: $+489
2023-01-05 08:00:00,1701.129285347947,100332.9225306935,-1,HOLD | PnL: $+333
2023-01-05 09:00:00,1695.1425297553421,100384.54012896944,-1,HOLD | PnL: $+385
2023-01-05 10:00:00,1697.8709629888024,100361.0156726276,-1,HOLD | PnL: $+361
2023-01-05 11:00:00,1691.0279091591478,100420.01624448929,-1,HOLD | PnL: $+420
2023-01-05 12:00:00,1696.584451915762,100372.10792630634,-1,HOLD | PnL: $+372
2023-01-05 13:00:00,1703.8608393842308,100309.37116689837,-1,HOLD | PnL: $+309
2023-01-05 14:00:00,1735.102493723444,100040.00671094004,-1,HOLD | PnL: $+40
2023-01-05 15:00:00,1719.1138046365986,100177.86063156163,-1,HOLD | PnL: $+178
2023-01-05 16:00:00,1699.644293619143,100345.72607767564,-1,HOLD | PnL: $+346
2023-01-05 17:00:00,1705.8188546812733,100292.48922718035,-1,HOLD | PnL: $+292
2023-01-05 18:00:00,1700.0236922751621,100342.45491567314,-1,HOLD | PnL: $+342
2023-01-05 19:00:00,1688.2095206273561,100444.31629228134,-1,HOLD | PnL: $+444
2023-01-05 20:00:00,1689.9399816532189,100429.39631756656,-1,HOLD | PnL: $+429
2023-01-05 21:00:00,1689.7457799674846,100431.07071773935,-1,HOLD | PnL: $+431
2023-01-05 22:00:00,1694.4800281859634,100390.25219443403,-1,HOLD | PnL: $+390
2023-01-05 23:00:00,1683.167518287161,100487.78826090888,-1,HOLD | PnL: $+488
2023-01-06 00:00:00,1685.994182273084,100463.41686243945,-1,HOLD | PnL: $+463
2023-01-06 01:00:00,1667.9063501630635,100619.36952112008,-1,HOLD | PnL: $+619
2023-01-06 02:00:00,1701.575707852263,100329.07349140458,-1,HOLD | PnL: $+329
2023-01-06 03:00:00,1692.4005839117601,100408.18109056528,-1,HOLD | PnL: $+408
2023-01-06 04:00:00,1691.5716130243432,100415.32844869395,-1,HOLD | PnL: $+415
2023-01-06 05:00:00,1668.7287106742058,100612.2791574255,-1,HOLD | PnL: $+612
2023-01-06 06:00:00,1678.7074974965133,100526.24240487935,-1,HOLD | PnL: $+526
2023-01-06 07:00:00,1679.9860556548597,100515.21872095422,-1,HOLD | PnL: $+515
2023-01-06 08:00:00,1673.5242595958596,100570.93210159172,-1,HOLD | PnL: $+571
2023-01-06 09:00:00,1679.4762035453919,100519.6146480903,-1,HOLD | PnL: $+520
2023-01-06 10:00:00,1689.0727601125425,100436.87347149584,-1,HOLD | PnL: $+437
2023-01-06 11:00:00,1688.5430420968116,100441.44068178405,-1,HOLD | PnL: $+441
2023-01-06 12:00:00,1720.1509235040737,100168.91862879609,-1,HOLD | PnL: $+169
2023-01-06 13:00:00,1711.1453901527723,100246.5640238014,-1,HOLD | PnL: $+247
2023-01-06 14:00:00,1719.6066749067527,100173.61112125285,-1,HOLD | PnL: $+174
2023-01-06 15:00:00,1716.315930203092,100201.98380751252,-1,HOLD | PnL: $+202
2023-01-06 16:00:00,1724.6009268628013,100130.55085477485,-1,HOLD | PnL: $+131
2023-01-06 17:00:00,1706.0976919490474,100290.085101966,-1,HOLD | PnL: $+290
2023-01-06 18:00:00,1673.6633865597585,100569.73255375303,-1,HOLD | PnL: $+570
2023-01-06 19:00:00,1693.2225294487741,100401.09430476319,-1,HOLD | PnL: $+401
2023-01-06 20:00:00,1708.999598504832,100265.06496467898,-1,HOLD | PnL: $+265
2023-01-06 21:00:00,1696.2728337472865,100374.7946873052,-1,HOLD | PnL: $+375
2023-01-06 22:00:00,1708.7584572641636,100267.1440760601,-1,HOLD | PnL: $+267
2023-01-06 23:00:00,1717.927970229154,100188.0848545349,-1,HOLD | PnL: $+188
2023-01-07 00:00:00,1748.262431532607,99926.54218534476,-1,HOLD | PnL: $-73
2023-01-07 01:00:00,1734.505171111422,100045.15680570365,-1,HOLD | PnL: $+45
2023-01-07 02:00:00,1743.7757342054585,99965.22633348413,-1,HOLD | PnL: $-35
2023-01-07 03:00:00,1764.9464888094133,99782.69282440026,-1,HOLD | PnL: $-217
2023-01-07 04:00:00,1776.494167094492,99683.1291442869,-1,HOLD | PnL: $-317
2023-01-07 05:00:00,1762.473875911773,99804.01160671367,-1,HOLD | PnL: $-196
2023-01-07 06:00:00,1752.9224112176562,99886.36400274881,-1,HOLD | PnL: $-114
2023-01-07 07:00:00,1745.2742110034865,99952.30651870466,-1,HOLD | PnL: $-48
2023-01-07 08:00:00,1753.1798259092195,99884.14458224068,-1,HOLD | PnL: $-116
2023-01-07 09:00:00,1743.6367404232778,99966.42473303468,-1,HOLD | PnL: $-34
2023-01-07 10:00:00,1736.753143053698,100025.77486988598,-1,HOLD | PnL: $+26
2023-01-07 11:00:00,1737.206865775343,100021.86288837742,-1,HOLD | PnL: $+22
2023-01-07 12:00:00,1727.1662569095158,100108.4326684303,-1,HOLD | PnL: $+108
2023-01-07 13:00:00,1717.42352253104,100192.43418502447,-1,HOLD | PnL: $+192
2023-01-07 14:00:00,1704.7714056755594,100301.52029603813,-1,HOLD | PnL: $+302
2023-01-07 15:00:00,1682.105294504277,100496.946717381,-1,HOLD | PnL: $+497
2023-01-07 16:00:00,1695.4274667007328,100382.08341254707,-1,HOLD | PnL: $+382
2023-01-07 17:00:00,1681.1774628546832,100504.94644955908,-1,HOLD | PnL: $+505
2023-01-07 18:00:00,1669.3600221487052,100606.836011873,-1,HOLD | PnL: $+607
2023-01-07 19:00:00,1681.0005993705995,100506.47136036091,-1,HOLD | PnL: $+506
2023-01-07 20:00:00,1669.9662127449274,100601.60945765839,-1,HOLD | PnL: $+602
2023-01-07 21:00:00,1660.961363570687,100679.24895371291,-1,HOLD | PnL: $+679
2023-01-07 22:00:00,1660.4697257372206,100683.48783799549,-1,HOLD | PnL: $+683
2023-01-07 23:00:00,1660.6234004917576,100682.16285961244,-1,HOLD | PnL: $+682
2023-01-08 00:00:00,1669.1103584289717,100608.9886037719,-1,HOLD | PnL: $+609
2023-01-08 01:00:00,1674.675607003848,100561.00522432702,-1,HOLD | PnL: $+561
2023-01-08 02:00:00,1669.5935560449152,100604.82249075094,-1,HOLD | PnL: $+605
2023-01-08 03:00:00,1667.632437597782,100621.731185721,-1,HOLD | PnL: $+622
2023-01-08 04:00:00,1667.797403768477,100620.30885314097,-1,HOLD | PnL: $+620
2023-01-08 05:00:00,1683.1851948451845,100487.63585424106,-1,HOLD | PnL: $+488
2023-01-08 06:00:00,1686.159254329264,100461.99361691847,-1,HOLD | PnL: $+462
2023-01-08 07:00:00,1684.351916389128,100477.57642171143,-1,HOLD | PnL: $+478
2023-01-08 08:00:00,1690.5267876473545,100424.33689671621,-1,HOLD | PnL: $+424
2023-01-08 09:00:00,1668.1768928330275,100617.03691163925,-1,HOLD | PnL: $+617
2023-01-08 10:00:00,1691.0706114610118,100419.64806672941,-1,HOLD | PnL: $+420
2023-01-08 11:00:00,1705.47001095438,100295.49694564778,-1,HOLD | PnL: $+295
2023-01-08 12:00:00,1708.7003998856312,100267.6446447564,-1,HOLD | PnL: $+268
2023-01-08 13:00:00,1699.0580950969543,100350.78026092402,-1,HOLD | PnL: $+351
2023-01-08 14:00:00,1706.4431245185763,100287.1067943786,-1,HOLD | PnL: $+287
2023-01-08 15:00:00,1709.649000427918,100259.46584390865,-1,HOLD | PnL: $+259
2023-01-08 16:00:00,1726.0516919761112,100118.04240847981,-1,HOLD | PnL: $+118
2023-01-08 17:00:00,1717.0323617861318,100195.80675934785,-1,HOLD | PnL: $+196
2023-01-08 18:00:00,1726.4060911612646,100114.98679104469,-1,HOLD | PnL: $+115
2023-01-08 19:00:00,1740.5288450043017,99993.22089912814,-1,HOLD | PnL: $-7
2023-01-08 20:00:00,1743.6994062855872,99965.88443015171,-1,HOLD | PnL: $-34
2023-01-08 21:00:00,1725.7693727243445,100120.47655523891,-1,HOLD | PnL: $+120
2023-01-08 22:00:00,1732.3910561897815,100063.38463094998,-1,HOLD | PnL: $+63
2023-01-08 23:00:00,1735.9623829460343,100032.59277600201,-1,HOLD | PnL: $+33
2023-01-09 00:00:00,1736.1074378260384,100031.34211787705,-1,HOLD | PnL: $+31
2023-01-09 01:00:00,1746.267148237907,99943.74544844101,-1,HOLD | PnL: $-56
2023-01-09 02:00:00,1750.0688943605471,99910.96692573867,-1,HOLD | PnL: $-89
2023-01-09 03:00:00,1744.0661773503614,99962.72214280126,-1,HOLD | PnL: $-37
2023-01-09 04:00:00,1748.4898305121415,99924.58155926067,-1,HOLD | PnL: $-75
2023-01-09 05:00:00,1761.6333096368103,99811.25893987004,-1,HOLD | PnL: $-189
2023-01-09 06:00:00,1755.0477824455672,99868.03912602176,-1,HOLD | PnL: $-132
2023-01-09 07:00:00,1775.5375783552897,99691.37681909032,-1,HOLD | PnL: $-309
2023-01-09 08:00:00,1770.2793335171664,99736.71322300601,-1,HOLD | PnL: $-263
2023-01-09 09:00:00,1766.9967454940215,99765.01558265026,-1,HOLD | PnL: $-235
2023-01-09 10:00:00,1789.6213787897339,99569.9467821064,0,EXIT: Stop Loss: 2.1% | PnL: $-430
2023-01-09 11:00:00,1776.0438214619917,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 12:00:00,1760.8022109136562,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 13:00:00,1766.893315210468,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 14:00:00,1758.791889891939,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 15:00:00,1751.6796574302991,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 16:00:00,1772.2864764492485,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 17:00:00,1764.9031835366625,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 18:00:00,1756.957043124708,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 19:00:00,1752.2104260510782,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 20:00:00,1733.5764499640604,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 21:00:00,1724.1328957135293,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 22:00:00,1759.676687437366,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-09 23:00:00,1752.9072988819698,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 00:00:00,1765.1142954337104,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-10 01:00:00,1772.9835143039622,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 02:00:00,1771.3223268989327,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 03:00:00,1774.10987365722,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-10 04:00:00,1777.5317635540491,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 05:00:00,1778.9031157741695,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 06:00:00,1778.258504864619,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 07:00:00,1782.939187476496,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 08:00:00,1785.5489778937463,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 09:00:00,1776.2623974407695,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 10:00:00,1799.2191541230973,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 11:00:00,1798.9924487518576,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 12:00:00,1785.0145247198725,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 13:00:00,1795.843942906627,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 14:00:00,1823.0924553965856,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 15:00:00,1808.2147846657522,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 16:00:00,1790.8336538563126,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 17:00:00,1812.2343252476228,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 18:00:00,1822.2773329541205,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 19:00:00,1842.3829201088938,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 20:00:00,1833.1504842800803,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 21:00:00,1860.2949030877926,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 22:00:00,1854.30763592636,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-10 23:00:00,1819.0924154292736,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 00:00:00,1819.7676255831577,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 01:00:00,1803.6318961533009,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 02:00:00,1789.9009185303873,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 03:00:00,1786.5917455183137,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 04:00:00,1788.1586632299739,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 05:00:00,1779.6193218663354,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 06:00:00,1799.086849064801,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 07:00:00,1802.650474605887,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 08:00:00,1798.7517409784875,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 09:00:00,1805.574995551313,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 10:00:00,1806.8461705889292,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 11:00:00,1809.3039342014174,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-11 12:00:00,1803.0338064375692,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 13:00:00,1826.4586307209217,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 14:00:00,1842.9505415173207,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-11 15:00:00,1843.119968096173,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 16:00:00,1834.633319231824,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 17:00:00,1841.1764073620284,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 18:00:00,1849.919788162394,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 19:00:00,1845.1749017840377,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 20:00:00,1826.801661626312,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 21:00:00,1844.4971847233098,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 22:00:00,1859.9358743468272,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-11 23:00:00,1853.3330040388328,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 00:00:00,1849.3055623950331,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 01:00:00,1880.7696174015248,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 02:00:00,1892.4699535556547,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 03:00:00,1894.0133897618862,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 04:00:00,1908.6552902001579,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 05:00:00,1914.7093688163666,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 06:00:00,1924.861524059809,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 07:00:00,1909.4100359782428,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 08:00:00,1912.4714909292902,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 09:00:00,1918.8202996258028,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 10:00:00,1929.3926958737657,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 11:00:00,1912.522010312355,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 12:00:00,1918.2038410982507,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 13:00:00,1925.4457627259953,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 14:00:00,1921.6324019375945,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 15:00:00,1943.549877202577,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-12 16:00:00,1928.912733321095,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 17:00:00,1896.4546855349197,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 18:00:00,1912.1082574723473,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 19:00:00,1907.9041986097923,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 20:00:00,1929.7958396688973,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 21:00:00,1939.273593795392,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 22:00:00,1941.6658988276156,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-12 23:00:00,1941.4702856515992,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 00:00:00,1945.040946958076,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 01:00:00,1967.4789748984554,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-13 02:00:00,1969.9245592309067,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 03:00:00,1949.689092373963,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 04:00:00,1952.422158786197,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 05:00:00,1946.4960805009234,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 06:00:00,1927.9052796341773,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 07:00:00,1917.9895970330974,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 08:00:00,1900.5343815666984,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 09:00:00,1906.0051946145882,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 10:00:00,1898.2669387869948,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 11:00:00,1878.2242318922147,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 12:00:00,1887.5249440398711,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 13:00:00,1912.8690679770505,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 14:00:00,1914.1557933015408,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 15:00:00,1903.1306658515173,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 16:00:00,1922.5832341745854,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 17:00:00,1904.7471831330106,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 18:00:00,1913.7186336783298,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 19:00:00,1900.3888394469086,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 20:00:00,1884.542443085334,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 21:00:00,1880.5259788401627,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 22:00:00,1883.287206357146,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-13 23:00:00,1881.743365302002,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 00:00:00,1854.8539244227707,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 01:00:00,1863.1338636429114,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 02:00:00,1865.0987895799694,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 03:00:00,1864.3693173160511,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 04:00:00,1873.117084969303,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 05:00:00,1860.4028459873653,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 06:00:00,1881.8377757713995,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 07:00:00,1890.9881789313686,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-14 08:00:00,1892.6015689094836,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 09:00:00,1901.3785882405318,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 10:00:00,1925.4234345282252,99569.9467821064,0,WAIT: Baixa confiança (L:30 S:0)
2023-01-14 11:00:00,1944.9666649449725,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 12:00:00,1936.200269748746,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 13:00:00,1932.2896147480926,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 14:00:00,1893.5832083071382,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 15:00:00,1908.4943415513385,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 16:00:00,1900.4556045868994,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 17:00:00,1861.8225000621062,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:30)
2023-01-14 18:00:00,1862.3391952888283,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 19:00:00,1871.7148290885818,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 20:00:00,1836.4862063391186,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 21:00:00,1829.2145178482788,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 22:00:00,1805.0815226249013,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-14 23:00:00,1798.4861434395918,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-15 00:00:00,1788.5514004430447,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
2023-01-15 01:00:00,1790.2454475415034,99569.9467821064,0,WAIT: Baixa confiança (L:0 S:0)
